state_abbrev,grade,year,gender_female,gender_male,pared_did_not_finish_high_school,pared_graduated_college,pared_graduated_high_school,pared_some_education_after_high_school,pared_unknown,schtype_bureau_of_indian_education,schtype_catholic,schtype_department_of_defense,schtype_other_private,schtype_public,slunch3_eligible,slunch3_information_not_available,slunch3_not_eligible,srace10_american_indian_alaska_native,srace10_asian,srace10_black,srace10_hispanic,srace10_native_hawaiian_other_pacific_islander,srace10_two_or_more_races,srace10_white,FIPS,hh_in_group_quarters,hh_in_households,hh_in_householdsin_family_households,hh_in_householdsin_family_householdsbrother_or_sister,hh_in_householdsin_family_householdschild,hh_in_householdsin_family_householdschildadopted_child,hh_in_householdsin_family_householdschildbiological_child,hh_in_householdsin_family_householdshouseholder,hh_in_householdsin_family_householdshouseholderfemale,hh_in_householdsin_family_householdshouseholdermale,hh_in_householdsin_family_householdsnonrelatives,hh_in_householdsin_family_householdsnonrelativesfoster_child,hh_in_householdsin_family_householdsnonrelativeshousemate_or_roommate,hh_in_householdsin_family_householdsnonrelativesother_nonrelatives,hh_in_householdsin_family_householdsnonrelativesroomer_or_boarder,hh_in_householdsin_family_householdsnonrelativesunmarried_partner,hh_in_householdsin_family_householdsother_relatives,hh_in_householdsin_family_householdsparent,hh_in_householdsin_family_householdsspouse,hh_in_householdsin_nonfamily_households,hh_in_householdsin_nonfamily_householdshouseholder,hh_in_householdsin_nonfamily_householdshouseholderfemale,hh_in_householdsin_nonfamily_householdshouseholderfemaleliving_alone,hh_in_householdsin_nonfamily_householdshouseholderfemalenot_living_alone,hh_in_householdsin_nonfamily_householdshouseholdermale,hh_in_householdsin_nonfamily_householdshouseholdermaleliving_alone,hh_in_householdsin_nonfamily_householdshouseholdermalenot_living_alone,hh_in_householdsin_nonfamily_householdsnonrelatives,hh_in_householdsin_nonfamily_householdsnonrelativesfoster_child,hh_in_householdsin_nonfamily_householdsnonrelativeshousemate_or_roommate,hh_in_householdsin_nonfamily_householdsnonrelativesother_nonrelatives,hh_in_householdsin_nonfamily_householdsnonrelativesroomer_or_boarder,hh_in_householdsin_nonfamily_householdsnonrelativesunmarried_partner,median_household_income,pov_ratio_100_124,pov_ratio_125_149,pov_ratio_150_174,pov_ratio_175_184,pov_ratio_185_199,pov_ratio_200_299,pov_ratio_300_399,pov_ratio_400_499,pov_ratio_50_74,pov_ratio_500_and_over,pov_ratio_75_99,pov_ratio_under_50,state,educ_less_than_hs,educ_hs_or_ged,educ_some_college,educ_bachelors,educ_graduate
GA,4,2019,237.5,237.79,,,,,,,,,,237.65,226.92,247.43,257.13,,273.32,223.68,229.96,,250.07,249.37,13,0.0264609547178269,0.973539045282173,0.8288865804583027,0.0140284556711503,0.3105471459572004,0.0074595198144992,0.2889011751488239,0.2446477045776953,0.1122046086318247,0.1324430959458706,0.0203111651625002,0.0006639880853178,0.0036411296278231,0.005717188168454,0.0020635208472789,0.0082253384336262,0.0191557606572687,0.0126231127586115,0.1728897966314785,0.1446524648238703,0.1139605992283508,0.0616558908759943,0.0537807923964903,0.0078750984795039,0.0523047083523564,0.0413966093388283,0.0109080990135281,0.0306918655955195,8.817158332821122e-05,0.0133848540790875,0.0044912463965599,0.0036550943757028,0.0090724991608409,49179.0,0.0440353219204565,0.046838126474941,0.0472910250256656,0.0177684559284295,0.0267210144927536,0.1644784208631654,0.1371661800194659,0.1043479094169566,0.0377743223604389,0.2716757996346813,0.0428270369185232,0.0590763869445222,Georgia,0.1526078897759327,0.2874138083730816,0.28039575399486316,0.177425068637002,0.1021574792191195
GA,8,2013,278.9,279.45,266.9,289.35,266.53,280.54,262.01,,,,,279.18,267.25,,296.33,,309.95,262.32,275.87,,287.66,291.52,13,0.0264609547178269,0.973539045282173,0.8288865804583027,0.0140284556711503,0.3105471459572004,0.0074595198144992,0.2889011751488239,0.2446477045776953,0.1122046086318247,0.1324430959458706,0.0203111651625002,0.0006639880853178,0.0036411296278231,0.005717188168454,0.0020635208472789,0.0082253384336262,0.0191557606572687,0.0126231127586115,0.1728897966314785,0.1446524648238703,0.1139605992283508,0.0616558908759943,0.0537807923964903,0.0078750984795039,0.0523047083523564,0.0413966093388283,0.0109080990135281,0.0306918655955195,8.817158332821122e-05,0.0133848540790875,0.0044912463965599,0.0036550943757028,0.0090724991608409,49179.0,0.0440353219204565,0.046838126474941,0.0472910250256656,0.0177684559284295,0.0267210144927536,0.1644784208631654,0.1371661800194659,0.1043479094169566,0.0377743223604389,0.2716757996346813,0.0428270369185232,0.0590763869445222,Georgia,0.1526078897759327,0.2874138083730816,0.28039575399486316,0.177425068637002,0.1021574792191195
GA,8,2015,278.71,278.71,269.08,288.88,263.64,280.99,259.54,,,,,278.71,266.88,282.64,299.01,,316.78,263.75,270.22,,277.33,291.22,13,0.0264609547178269,0.973539045282173,0.8288865804583027,0.0140284556711503,0.3105471459572004,0.0074595198144992,0.2889011751488239,0.2446477045776953,0.1122046086318247,0.1324430959458706,0.0203111651625002,0.0006639880853178,0.0036411296278231,0.005717188168454,0.0020635208472789,0.0082253384336262,0.0191557606572687,0.0126231127586115,0.1728897966314785,0.1446524648238703,0.1139605992283508,0.0616558908759943,0.0537807923964903,0.0078750984795039,0.0523047083523564,0.0413966093388283,0.0109080990135281,0.0306918655955195,8.817158332821122e-05,0.0133848540790875,0.0044912463965599,0.0036550943757028,0.0090724991608409,49179.0,0.0440353219204565,0.046838126474941,0.0472910250256656,0.0177684559284295,0.0267210144927536,0.1644784208631654,0.1371661800194659,0.1043479094169566,0.0377743223604389,0.2716757996346813,0.0428270369185232,0.0590763869445222,Georgia,0.1526078897759327,0.2874138083730816,0.28039575399486316,0.177425068637002,0.1021574792191195
GA,8,2017,280.21,281.83,266.77,288.72,263.75,283.95,270.41,,,,,281.04,267.45,296.41,298.95,,320.41,264.03,274.67,,292.33,293.28,13,0.0264609547178269,0.973539045282173,0.8288865804583027,0.0140284556711503,0.3105471459572004,0.0074595198144992,0.2889011751488239,0.2446477045776953,0.1122046086318247,0.1324430959458706,0.0203111651625002,0.0006639880853178,0.0036411296278231,0.005717188168454,0.0020635208472789,0.0082253384336262,0.0191557606572687,0.0126231127586115,0.1728897966314785,0.1446524648238703,0.1139605992283508,0.0616558908759943,0.0537807923964903,0.0078750984795039,0.0523047083523564,0.0413966093388283,0.0109080990135281,0.0306918655955195,8.817158332821122e-05,0.0133848540790875,0.0044912463965599,0.0036550943757028,0.0090724991608409,49179.0,0.0440353219204565,0.046838126474941,0.0472910250256656,0.0177684559284295,0.0267210144927536,0.1644784208631654,0.1371661800194659,0.1043479094169566,0.0377743223604389,0.2716757996346813,0.0428270369185232,0.0590763869445222,Georgia,0.1526078897759327,0.2874138083730816,0.28039575399486316,0.177425068637002,0.1021574792191195
GA,8,2019,280.12,278.9,263.48,289.87,262.56,281.02,263.72,,,,,279.49,265.38,,300.37,,324.43,262.04,275.29,,283.24,291.56,13,0.0264609547178269,0.973539045282173,0.8288865804583027,0.0140284556711503,0.3105471459572004,0.0074595198144992,0.2889011751488239,0.2446477045776953,0.1122046086318247,0.1324430959458706,0.0203111651625002,0.0006639880853178,0.0036411296278231,0.005717188168454,0.0020635208472789,0.0082253384336262,0.0191557606572687,0.0126231127586115,0.1728897966314785,0.1446524648238703,0.1139605992283508,0.0616558908759943,0.0537807923964903,0.0078750984795039,0.0523047083523564,0.0413966093388283,0.0109080990135281,0.0306918655955195,8.817158332821122e-05,0.0133848540790875,0.0044912463965599,0.0036550943757028,0.0090724991608409,49179.0,0.0440353219204565,0.046838126474941,0.0472910250256656,0.0177684559284295,0.0267210144927536,0.1644784208631654,0.1371661800194659,0.1043479094169566,0.0377743223604389,0.2716757996346813,0.0428270369185232,0.0590763869445222,Georgia,0.1526078897759327,0.2874138083730816,0.28039575399486316,0.177425068637002,0.1021574792191195
HI,4,2013,244.2,242.49,,,,,,,,,,243.31,233.9,,253.33,,249.07,232.31,241.31,232.14,249.49,253.23,15,0.0313384165347911,0.9686615834652088,0.835565408072961,0.0171307376745443,0.2788741973032003,0.0078122615886966,0.2622564299301459,0.2267372327795288,0.0987169929768117,0.1280202398027171,0.0321071454001967,0.0005333147327105,0.0051456879251441,0.0117997701079272,0.0054675658905266,0.0091608067438883,0.0317097024045664,0.0182402357628943,0.1683029402062634,0.1330961753922479,0.1000604520241982,0.0496811010406176,0.0397929808805941,0.0098881201600234,0.0503793509835805,0.0381690593170955,0.012210291666485,0.0330357233680496,2.6883712684316913e-05,0.0133067111919075,0.004504111754867,0.0035791667211606,0.01161884998743,67402.0,0.0289016785341186,0.0291259958084715,0.0335674778406578,0.0135679905658563,0.0209928923469355,0.1493408276666517,0.1527728819642502,0.1285241846067077,0.0201308731069224,0.364470707368502,0.0249024219856565,0.0337020682052695,Hawaii,0.09592130605179751,0.28102667080217036,0.32195750023715186,0.1986523373590544,0.1024421855498246
HI,4,2015,238.12,237.69,,,,,,,,,,237.9,228.65,,249.32,,244.5,,236.4,226.4,241.0,248.01,15,0.0313384165347911,0.9686615834652088,0.835565408072961,0.0171307376745443,0.2788741973032003,0.0078122615886966,0.2622564299301459,0.2267372327795288,0.0987169929768117,0.1280202398027171,0.0321071454001967,0.0005333147327105,0.0051456879251441,0.0117997701079272,0.0054675658905266,0.0091608067438883,0.0317097024045664,0.0182402357628943,0.1683029402062634,0.1330961753922479,0.1000604520241982,0.0496811010406176,0.0397929808805941,0.0098881201600234,0.0503793509835805,0.0381690593170955,0.012210291666485,0.0330357233680496,2.6883712684316913e-05,0.0133067111919075,0.004504111754867,0.0035791667211606,0.01161884998743,67402.0,0.0289016785341186,0.0291259958084715,0.0335674778406578,0.0135679905658563,0.0209928923469355,0.1493408276666517,0.1527728819642502,0.1285241846067077,0.0201308731069224,0.364470707368502,0.0249024219856565,0.0337020682052695,Hawaii,0.09592130605179751,0.28102667080217036,0.32195750023715186,0.1986523373590544,0.1024421855498246
HI,4,2017,237.75,238.08,,,,,,,,,,237.92,228.35,,246.71,,248.11,,232.45,223.61,241.22,248.14,15,0.0313384165347911,0.9686615834652088,0.835565408072961,0.0171307376745443,0.2788741973032003,0.0078122615886966,0.2622564299301459,0.2267372327795288,0.0987169929768117,0.1280202398027171,0.0321071454001967,0.0005333147327105,0.0051456879251441,0.0117997701079272,0.0054675658905266,0.0091608067438883,0.0317097024045664,0.0182402357628943,0.1683029402062634,0.1330961753922479,0.1000604520241982,0.0496811010406176,0.0397929808805941,0.0098881201600234,0.0503793509835805,0.0381690593170955,0.012210291666485,0.0330357233680496,2.6883712684316913e-05,0.0133067111919075,0.004504111754867,0.0035791667211606,0.01161884998743,67402.0,0.0289016785341186,0.0291259958084715,0.0335674778406578,0.0135679905658563,0.0209928923469355,0.1493408276666517,0.1527728819642502,0.1285241846067077,0.0201308731069224,0.364470707368502,0.0249024219856565,0.0337020682052695,Hawaii,0.09592130605179751,0.28102667080217036,0.32195750023715186,0.1986523373590544,0.1024421855498246
HI,4,2019,238.64,238.5,,,,,,,,,,238.57,226.32,,248.49,,249.15,,235.01,221.92,242.47,252.12,15,0.0313384165347911,0.9686615834652088,0.835565408072961,0.0171307376745443,0.2788741973032003,0.0078122615886966,0.2622564299301459,0.2267372327795288,0.0987169929768117,0.1280202398027171,0.0321071454001967,0.0005333147327105,0.0051456879251441,0.0117997701079272,0.0054675658905266,0.0091608067438883,0.0317097024045664,0.0182402357628943,0.1683029402062634,0.1330961753922479,0.1000604520241982,0.0496811010406176,0.0397929808805941,0.0098881201600234,0.0503793509835805,0.0381690593170955,0.012210291666485,0.0330357233680496,2.6883712684316913e-05,0.0133067111919075,0.004504111754867,0.0035791667211606,0.01161884998743,67402.0,0.0289016785341186,0.0291259958084715,0.0335674778406578,0.0135679905658563,0.0209928923469355,0.1493408276666517,0.1527728819642502,0.1285241846067077,0.0201308731069224,0.364470707368502,0.0249024219856565,0.0337020682052695,Hawaii,0.09592130605179751,0.28102667080217036,0.32195750023715186,0.1986523373590544,0.1024421855498246
HI,8,2013,283.52,279.5,272.61,290.6,270.49,286.5,268.4,,,,,281.41,272.71,,291.28,,291.34,,279.64,267.39,284.93,290.43,15,0.0313384165347911,0.9686615834652088,0.835565408072961,0.0171307376745443,0.2788741973032003,0.0078122615886966,0.2622564299301459,0.2267372327795288,0.0987169929768117,0.1280202398027171,0.0321071454001967,0.0005333147327105,0.0051456879251441,0.0117997701079272,0.0054675658905266,0.0091608067438883,0.0317097024045664,0.0182402357628943,0.1683029402062634,0.1330961753922479,0.1000604520241982,0.0496811010406176,0.0397929808805941,0.0098881201600234,0.0503793509835805,0.0381690593170955,0.012210291666485,0.0330357233680496,2.6883712684316913e-05,0.0133067111919075,0.004504111754867,0.0035791667211606,0.01161884998743,67402.0,0.0289016785341186,0.0291259958084715,0.0335674778406578,0.0135679905658563,0.0209928923469355,0.1493408276666517,0.1527728819642502,0.1285241846067077,0.0201308731069224,0.364470707368502,0.0249024219856565,0.0337020682052695,Hawaii,0.09592130605179751,0.28102667080217036,0.32195750023715186,0.1986523373590544,0.1024421855498246
HI,8,2015,282.03,276.63,270.34,288.95,263.84,284.35,265.38,,,,,279.34,269.47,,289.98,,288.59,,271.45,267.89,284.75,286.5,15,0.0313384165347911,0.9686615834652088,0.835565408072961,0.0171307376745443,0.2788741973032003,0.0078122615886966,0.2622564299301459,0.2267372327795288,0.0987169929768117,0.1280202398027171,0.0321071454001967,0.0005333147327105,0.0051456879251441,0.0117997701079272,0.0054675658905266,0.0091608067438883,0.0317097024045664,0.0182402357628943,0.1683029402062634,0.1330961753922479,0.1000604520241982,0.0496811010406176,0.0397929808805941,0.0098881201600234,0.0503793509835805,0.0381690593170955,0.012210291666485,0.0330357233680496,2.6883712684316913e-05,0.0133067111919075,0.004504111754867,0.0035791667211606,0.01161884998743,67402.0,0.0289016785341186,0.0291259958084715,0.0335674778406578,0.0135679905658563,0.0209928923469355,0.1493408276666517,0.1527728819642502,0.1285241846067077,0.0201308731069224,0.364470707368502,0.0249024219856565,0.0337020682052695,Hawaii,0.09592130605179751,0.28102667080217036,0.32195750023715186,0.1986523373590544,0.1024421855498246
HI,8,2017,279.45,275.37,262.5,285.3,265.1,280.99,263.98,,,,,277.34,267.96,,285.12,,289.08,,269.08,262.68,282.52,286.35,15,0.0313384165347911,0.9686615834652088,0.835565408072961,0.0171307376745443,0.2788741973032003,0.0078122615886966,0.2622564299301459,0.2267372327795288,0.0987169929768117,0.1280202398027171,0.0321071454001967,0.0005333147327105,0.0051456879251441,0.0117997701079272,0.0054675658905266,0.0091608067438883,0.0317097024045664,0.0182402357628943,0.1683029402062634,0.1330961753922479,0.1000604520241982,0.0496811010406176,0.0397929808805941,0.0098881201600234,0.0503793509835805,0.0381690593170955,0.012210291666485,0.0330357233680496,2.6883712684316913e-05,0.0133067111919075,0.004504111754867,0.0035791667211606,0.01161884998743,67402.0,0.0289016785341186,0.0291259958084715,0.0335674778406578,0.0135679905658563,0.0209928923469355,0.1493408276666517,0.1527728819642502,0.1285241846067077,0.0201308731069224,0.364470707368502,0.0249024219856565,0.0337020682052695,Hawaii,0.09592130605179751,0.28102667080217036,0.32195750023715186,0.1986523373590544,0.1024421855498246
HI,8,2019,275.57,275.11,256.2,285.01,259.92,279.44,260.86,,,,,275.33,262.24,,285.05,,286.64,,275.37,257.03,282.48,287.72,15,0.0313384165347911,0.9686615834652088,0.835565408072961,0.0171307376745443,0.2788741973032003,0.0078122615886966,0.2622564299301459,0.2267372327795288,0.0987169929768117,0.1280202398027171,0.0321071454001967,0.0005333147327105,0.0051456879251441,0.0117997701079272,0.0054675658905266,0.0091608067438883,0.0317097024045664,0.0182402357628943,0.1683029402062634,0.1330961753922479,0.1000604520241982,0.0496811010406176,0.0397929808805941,0.0098881201600234,0.0503793509835805,0.0381690593170955,0.012210291666485,0.0330357233680496,2.6883712684316913e-05,0.0133067111919075,0.004504111754867,0.0035791667211606,0.01161884998743,67402.0,0.0289016785341186,0.0291259958084715,0.0335674778406578,0.0135679905658563,0.0209928923469355,0.1493408276666517,0.1527728819642502,0.1285241846067077,0.0201308731069224,0.364470707368502,0.0249024219856565,0.0337020682052695,Hawaii,0.09592130605179751,0.28102667080217036,0.32195750023715186,0.1986523373590544,0.1024421855498246
IA,4,2013,244.44,247.04,,,,,,,,,,245.79,232.08,,254.67,,257.74,218.31,233.59,,241.1,248.73,19,0.0325036007540114,0.9674963992459884,0.7906419905222865,0.0057670838676098,0.2746427572028957,0.0078493335462276,0.2554610483475714,0.2596768121237412,0.1060735928488421,0.1536032192748991,0.0180578099383096,0.0007088856911211,0.0021318814727451,0.0038585454684376,0.0008476587997007,0.010510838506305,0.006384542569549,0.0046715926222338,0.2060601073679377,0.1768544087237021,0.1408213996623079,0.0746726668893566,0.0635828996265534,0.0110897672628032,0.0661487327729511,0.051699023657713,0.0144497091152381,0.0360330090613942,0.0001257121101251,0.0152301037728979,0.004471759345879,0.0017250313708856,0.0144804024616063,51843.0,0.0300085253635853,0.0355663582614293,0.039751079502159,0.0159907151497471,0.0257760218490734,0.1764850856434386,0.1689254269597648,0.1337941388754064,0.0224312626843075,0.2929330017075875,0.0260400817831338,0.0322983022203668,Iowa,0.09032381894085897,0.3287929900494346,0.3234627000585675,0.1773901562081374,0.0800303347430007
IA,4,2015,242.93,243.74,,,,,,,,,,243.34,231.07,,252.28,,251.04,222.09,226.45,,234.52,247.6,19,0.0325036007540114,0.9674963992459884,0.7906419905222865,0.0057670838676098,0.2746427572028957,0.0078493335462276,0.2554610483475714,0.2596768121237412,0.1060735928488421,0.1536032192748991,0.0180578099383096,0.0007088856911211,0.0021318814727451,0.0038585454684376,0.0008476587997007,0.010510838506305,0.006384542569549,0.0046715926222338,0.2060601073679377,0.1768544087237021,0.1408213996623079,0.0746726668893566,0.0635828996265534,0.0110897672628032,0.0661487327729511,0.051699023657713,0.0144497091152381,0.0360330090613942,0.0001257121101251,0.0152301037728979,0.004471759345879,0.0017250313708856,0.0144804024616063,51843.0,0.0300085253635853,0.0355663582614293,0.039751079502159,0.0159907151497471,0.0257760218490734,0.1764850856434386,0.1689254269597648,0.1337941388754064,0.0224312626843075,0.2929330017075875,0.0260400817831338,0.0322983022203668,Iowa,0.09032381894085897,0.3287929900494346,0.3234627000585675,0.1773901562081374,0.0800303347430007
IA,4,2017,240.99,245.09,,,,,,,,,,243.11,229.73,,253.88,,,214.91,231.29,,234.42,247.39,19,0.0325036007540114,0.9674963992459884,0.7906419905222865,0.0057670838676098,0.2746427572028957,0.0078493335462276,0.2554610483475714,0.2596768121237412,0.1060735928488421,0.1536032192748991,0.0180578099383096,0.0007088856911211,0.0021318814727451,0.0038585454684376,0.0008476587997007,0.010510838506305,0.006384542569549,0.0046715926222338,0.2060601073679377,0.1768544087237021,0.1408213996623079,0.0746726668893566,0.0635828996265534,0.0110897672628032,0.0661487327729511,0.051699023657713,0.0144497091152381,0.0360330090613942,0.0001257121101251,0.0152301037728979,0.004471759345879,0.0017250313708856,0.0144804024616063,51843.0,0.0300085253635853,0.0355663582614293,0.039751079502159,0.0159907151497471,0.0257760218490734,0.1764850856434386,0.1689254269597648,0.1337941388754064,0.0224312626843075,0.2929330017075875,0.0260400817831338,0.0322983022203668,Iowa,0.09032381894085897,0.3287929900494346,0.3234627000585675,0.1773901562081374,0.0800303347430007
IA,4,2019,238.56,242.68,,,,,,,,,,240.69,226.96,,252.66,,,214.54,226.83,,235.63,245.63,19,0.0325036007540114,0.9674963992459884,0.7906419905222865,0.0057670838676098,0.2746427572028957,0.0078493335462276,0.2554610483475714,0.2596768121237412,0.1060735928488421,0.1536032192748991,0.0180578099383096,0.0007088856911211,0.0021318814727451,0.0038585454684376,0.0008476587997007,0.010510838506305,0.006384542569549,0.0046715926222338,0.2060601073679377,0.1768544087237021,0.1408213996623079,0.0746726668893566,0.0635828996265534,0.0110897672628032,0.0661487327729511,0.051699023657713,0.0144497091152381,0.0360330090613942,0.0001257121101251,0.0152301037728979,0.004471759345879,0.0017250313708856,0.0144804024616063,51843.0,0.0300085253635853,0.0355663582614293,0.039751079502159,0.0159907151497471,0.0257760218490734,0.1764850856434386,0.1689254269597648,0.1337941388754064,0.0224312626843075,0.2929330017075875,0.0260400817831338,0.0322983022203668,Iowa,0.09032381894085897,0.3287929900494346,0.3234627000585675,0.1773901562081374,0.0800303347430007
IA,8,2013,284.38,285.73,261.36,293.94,272.09,286.58,261.22,,,,,285.07,269.66,,294.56,,300.53,254.53,265.36,,269.84,288.88,19,0.0325036007540114,0.9674963992459884,0.7906419905222865,0.0057670838676098,0.2746427572028957,0.0078493335462276,0.2554610483475714,0.2596768121237412,0.1060735928488421,0.1536032192748991,0.0180578099383096,0.0007088856911211,0.0021318814727451,0.0038585454684376,0.0008476587997007,0.010510838506305,0.006384542569549,0.0046715926222338,0.2060601073679377,0.1768544087237021,0.1408213996623079,0.0746726668893566,0.0635828996265534,0.0110897672628032,0.0661487327729511,0.051699023657713,0.0144497091152381,0.0360330090613942,0.0001257121101251,0.0152301037728979,0.004471759345879,0.0017250313708856,0.0144804024616063,51843.0,0.0300085253635853,0.0355663582614293,0.039751079502159,0.0159907151497471,0.0257760218490734,0.1764850856434386,0.1689254269597648,0.1337941388754064,0.0224312626843075,0.2929330017075875,0.0260400817831338,0.0322983022203668,Iowa,0.09032381894085897,0.3287929900494346,0.3234627000585675,0.1773901562081374,0.0800303347430007
IA,8,2015,285.47,287.38,260.51,296.04,271.84,282.63,264.83,,,,,286.42,270.29,,296.16,,292.11,253.61,269.18,,282.65,290.51,19,0.0325036007540114,0.9674963992459884,0.7906419905222865,0.0057670838676098,0.2746427572028957,0.0078493335462276,0.2554610483475714,0.2596768121237412,0.1060735928488421,0.1536032192748991,0.0180578099383096,0.0007088856911211,0.0021318814727451,0.0038585454684376,0.0008476587997007,0.010510838506305,0.006384542569549,0.0046715926222338,0.2060601073679377,0.1768544087237021,0.1408213996623079,0.0746726668893566,0.0635828996265534,0.0110897672628032,0.0661487327729511,0.051699023657713,0.0144497091152381,0.0360330090613942,0.0001257121101251,0.0152301037728979,0.004471759345879,0.0017250313708856,0.0144804024616063,51843.0,0.0300085253635853,0.0355663582614293,0.039751079502159,0.0159907151497471,0.0257760218490734,0.1764850856434386,0.1689254269597648,0.1337941388754064,0.0224312626843075,0.2929330017075875,0.0260400817831338,0.0322983022203668,Iowa,0.09032381894085897,0.3287929900494346,0.3234627000585675,0.1773901562081374,0.0800303347430007
